*Nodes
0,0,0
0.1,0,0
0.1,0.025,0
0,0.025,0
0,0.01875,0
0,0.0125,0
0,0.00625,0
0.00625,0,0
0.0125,0,0
0.01875,0,0
0.025,0,0
0.03125,0,0
0.0375,0,0
0.04375,0,0
0.05,0,0
0.05625,0,0
0.0625,0,0
0.06875,0,0
0.075,0,0
0.08125,0,0
0.0875,0,0
0.09375,0,0
0.1,0.00625,0
0.1,0.0125,0
0.1,0.01875,0
0.09375,0.025,0
0.0875,0.025,0
0.08125,0.025,0
0.075,0.025,0
0.06875,0.025,0
0.0625,0.025,0
0.05625,0.025,0
0.05,0.025,0
0.04375,0.025,0
0.0375,0.025,0
0.03125,0.025,0
0.025,0.025,0
0.01875,0.025,0
0.0125,0.025,0
0.00625,0.025,0
0.0312476066959442,0.0121495903776607,0
0.025,0.0125,0
0.0185808947077739,0.0122989880526098,0
0.0116690165025569,0.0125,0
0.0957311706131737,0.00426882938682637,0
0.0904929685795168,0.00533763579541332,0
0.0948215395958797,0.00958679586799811,0
0.0844756983621343,0.00617051723375279,0
0.0948667879290796,0.0154381005052917,0
0.0781389484080722,0.00618544387803946,0
0.0958267869653385,0.0207439572375966,0
0.0718671083417387,0.00622627397629619,0
0.0656312806282246,0.00623695739968393,0
0.0905932367499185,0.0196136503676936,0
0.0593803372218465,0.00618218266250316,0
0.0845003253151467,0.0188149184022969,0
0.0531118782181359,0.00628175011653208,0
0.0781511068697847,0.0188234752421767,0
0.0468568544450875,0.00618171011891081,0
0.0718610485020694,0.0188116029080263,0
0.0406097534888991,0.00619489826906874,0
0.0656169220060956,0.0187340615434337,0
0.034379464486662,0.00612731135897966,0
0.0593986133490272,0.0188268088757943,0
0.0281001697770056,0.00619217979170159,0
0.0531113276063815,0.0188447019392334,0
0.0218314502800351,0.00613451845322159,0
0.0468553801660268,0.018744319793314,0
0.0154903940562492,0.00603508523997646,0
0.040625,0.0188962666583869,0
0.00950703142048318,0.00533763579541332,0
0.0343767899528215,0.0187335257166087,0
0.00426882938682637,0.00426882938682637,0
0.0281277342518657,0.0188084728790099,0
0.0218526820315464,0.0187614982151374,0
0.00516021432965414,0.0095307210084117,0
0.0154992878699834,0.0187879177234931,0
0.00514874377374661,0.0153878287385487,0
0.00942917295092771,0.0196122400279936,0
0.00418831120633381,0.0207372912506855,0
0.0884031044732293,0.0124995077831671,0
0.08125,0.0125,0
0.0749276374532314,0.01250141822406,0
0.0687445684154374,0.0124742147216212,0
0.0625293628337792,0.0123128415694213,0
0.0562139355253104,0.0126638861093745,0
0.0499144179718927,0.012508820183495,0
0.0437207364960418,0.0125167373629497,0
0.0375,0.0125,0
*FaceNodes
43,78,77
60,62,12
85,65,86
40,71,73
85,56,54
82,49,81
48,46,23
48,50,53
87,69,88
87,60,58
43,70,68
42,68,66
42,43,68
40,88,71
79,4,77
79,77,78
40,64,62
40,62,88
88,69,71
88,62,60
43,75,70
43,76,78
86,58,56
86,65,67
59,28,29
83,52,51
83,84,52
85,54,84
85,86,56
83,59,61
83,61,84
87,58,86
87,88,60
41,66,64
41,64,40
41,42,66
70,7,8
41,73,74
56,14,15
71,34,35
82,83,51
82,57,59
50,24,2
80,47,45
80,81,47
46,45,44
75,5,6
41,40,73
62,11,12
41,74,42
79,39,3
79,3,4
82,81,57
59,57,28
61,29,30
59,29,61
80,53,55
55,26,27
65,31,32
55,27,57
71,69,34
56,15,54
51,17,18
63,30,31
82,59,83
72,6,0
52,16,17
65,32,67
55,53,26
53,25,26
62,64,11
64,10,11
73,35,36
73,71,35
44,21,1
44,1,22
52,17,51
52,54,16
79,78,39
72,0,7
74,36,37
76,37,38
63,61,30
58,13,14
50,2,25
80,55,81
70,72,7
66,9,10
69,33,34
73,36,74
66,68,9
66,10,64
68,8,9
77,4,5
48,23,24
46,22,23
75,6,72
75,77,5
76,74,37
68,70,8
78,38,39
42,74,76
67,32,33
54,15,16
48,24,50
47,19,20
45,20,21
45,21,44
49,18,19
57,27,28
46,44,22
50,25,53
67,33,69
84,61,63
49,51,18
84,54,52
58,14,56
65,63,31
47,49,19
47,20,45
75,72,70
78,76,38
80,48,53
80,45,46
80,46,48
81,49,47
87,67,69
87,86,67
85,63,65
60,12,13
81,55,57
82,51,49
42,76,43
43,77,75
85,84,63
60,13,58
